0 2 3 4 6 7 8 10 11 12 13 14 19 20 21 23 29 32 33 34 35 37 38 39 40 41 42 43 44 45 46 47 48 51 52 54 55 57 58 59 60 61 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 85 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 109 110 111 112 113 114 115 116 117 118 119 120 122 123 124 125 126 127 129 130 133 134 135 137 138 139 140 141 142 143 144 146 147 148 149 152 154 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 179 180 182 183 184 187 188 189 190 191 192 193 194 195 196 197 203 205 206 208 211 213 215 217 218 219 221 222 
0.5311117515236051 1.1317975884652267 0.8237396699181615 0.7884781247270498 0.8852661520345277 1.8324609732101473 0.7750049330663265 62 63 213 39 
0.5277213900876581 1.1335289501786505 0.8284610675306293 0.7887909686410803 0.8420473040484068 1.8375842825923505 0.6670227131171851 63 62 
0.6813588083396407 1.3500860003381654 0.4448872484344641 0.7913670858592459 1.0523052855969484 1.3376176025055952 1.1411960095001257 99 60 80 97 
0.6560687555066962 1.0455865981742647 0.381081959934357 0.7800177569568147 1.0936866512674903 0.791600115389307 0.9723312518300439 124 112 92 65 
0.577571445396341 1.1137436030116086 0.741278656928956 0.7906350901353874 0.9687503737281857 1.7698628549934285 0.9368012499388783 8 34 35 40 
0.5170051662080396 1.1447300635857274 0.8152732459133052 0.7894850481823618 1.0316315813533412 1.7406791666880965 0.808699429403579 216 11 
0.5696670167162535 1.334470977344603 0.5254511037900612 0.7986782892284684 1.1496540309609093 1.236468104269822 1.0638550407811522 68 23 27 61 
0.6787906070165058 1.2676869604174734 0.48350602306063667 0.78637480396619 0.9923114954365333 1.618294596383254 1.1122787918231827 59 38 222 44 
0.5484159761267621 1.1241382697562654 0.8147339609208045 0.7866759656218428 0.9789393129267987 1.7790271707774261 0.8481956591518978 4 213 216 11 
0.4938453835706276 1.1948526581538257 0.7340973481663582 0.7875769022623639 1.1211141329441512 1.604923465147557 0.9706321656062474 22 10 15 
0.5124687828700224 1.2098871362232448 0.6605205788873586 0.7933739566321061 1.100579927986889 1.5938372770827058 1.0256182766525783 12 9 20 37 
0.5140297182408989 1.1467939480749594 0.8027386724613172 0.7903028209224592 1.0315663985302852 1.7344277920326885 0.8912418139687381 8 5 15 34 
0.5107294017878078 1.1863253186643747 0.6907899981808773 0.7948176484580711 1.0611258290878975 1.6625066725823348 1.0050299224540942 10 44 34 15 
0.6497610406518337 1.2241645295005101 0.44091476897798526 0.7874216512012454 1.0640550068170742 1.0349101367495654 1.0815990164895477 66 28 102 95 
0.5242932479292343 1.2716258213604208 0.6012946415360277 0.7913776547954331 1.1541917111411522 1.449538479690573 1.0437152682026416 48 20 24 21 
0.4933426910423086 1.1756953848549139 0.7710388978637108 0.7897951511176788 1.0801052890480018 1.6754451837534572 0.9335316089958943 9 12 11 
0.5470633654922427 1.2618339590132095 0.5777774291507102 0.7877031708912473 1.1861320766052827 1.3922303299441519 1.0177225481328258 25 21 24 
0.6539387957650711 1.1144126593929453 0.62931040882945 0.7978570636795226 0.8331600571327401 1.8244227620882514 0.9416008844655752 42 56 36 
0.6910183325715452 1.0366904549796618 0.3464609842882134 0.7787052675227943 1.211875046431259 0.8149537502797941 0.8791684238983113 65 53 45 
0.6590335248615826 1.0769018825738157 0.3899244745868957 0.7809628414271426 1.1663301238315495 0.8600375624467519 0.9407773703391131 53 65 92 30 
