-0.024986199643656115 -0.029967252676543994 0.9992226430561526
-0.15915927773520577 -0.006375064278389119 0.9867399811281553
-0.0012720238828711858 -0.051128685538755485 0.9985501130901988
-0.010326969992441088 -0.2817877053964638 0.9583444173717903
-0.2460329364683923 -0.015987371334928654 0.9683553693355419
-0.08606059570608515 -0.05377457003898417 0.9947063333925719
-0.12058178914040903 -0.26785281212437484 0.955740871696479
-0.3600376503033561 -0.0054366147635151975 0.9328966445995427
-0.26850987615612837 -0.04380105458976339 0.9621610337921396
-0.0014035813676703294 -0.007535629325718209 0.9999631338699618
-0.020143539368575998 -0.006998490228219317 0.9996652033559419
-0.1674292324209774 -0.12305671721078268 0.9770060358440641
-0.024590064585321793 -0.1991324573480783 0.9793015969730461
-0.002610110372487842 -0.07840407035330654 0.9966907853632513
-0.18985580392188128 -0.22201219450279053 0.9519997030962427
-0.007744730013592173 -0.31849343029523813 0.9475061746090377
-0.007977075467620675 -0.13889517327706088 0.9899782378210995
-0.006245403606293643 -0.04669007842290381 0.9987599688852188
0.0001572012517317968 -0.08327376338955295 0.9963052385007946
-0.05074688180999737 -0.22003216345788829 0.9741244699047831
-0.1437465243396796 -0.10182306979724781 0.9841102325183728
-0.2845217736582677 -0.32864538430936086 0.900451624170488
-0.011570439999260627 -0.005025724959119503 0.9998171883544233
-0.021359416601455895 -0.06111383437403041 0.9977925460804022
-0.03981242031401623 -0.15176858889706848 0.9871823258126324
-0.033795416839988573 -0.014071865304081131 0.999125161472557
-0.26907638749175466 -0.18162082148826397 0.9456564121746543
-0.25347421118228486 -0.35677503643385994 0.8982080649290266
-0.06364815371755263 -0.3705450177914533 0.9263734369307387
-0.2640274534001611 -0.20989000019286908 0.9403242142936288
-0.0008861651776158828 -0.025569614791867916 0.9996178966913624
-0.006535541291249772 -0.0020502281569829573 0.9999652750666603
-0.021781388127007844 -0.010250652566367164 0.9996597907454106
-0.003250237798806991 -0.0011278089955470804 0.9999900324029448
-0.017117403445952983 -0.2669190058872807 0.9633005959485264
-0.2519303655525297 -0.07750678601060616 0.9645746017553121
-0.1522519271435863 -0.0038180282027537715 0.9880015645964114
-0.006595826569554748 -0.32374707363410027 0.9455130532754458
