4 10 11 12 13 14 15 17 18 19 20 21 22 24 26 28 29 30 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 75 77 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 113 115 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 158 159 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 207 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 254 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 298 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 334 335 337 338 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365 366 367 368 369 370 371 372 375 376 379 380 381 382 383 384 385 386 387 388 389 390 391 392 393 394 395 396 397 398 399 400 401 402 403 404 405 406 407 408 409 410 411 412 413 414 415 416 419 421 422 423 424 425 426 427 428 429 430 431 432 433 434 435 436 437 438 439 440 441 442 443 444 445 446 447 448 449 450 451 452 453 454 455 457 459 460 464 465 466 467 468 469 470 471 472 473 474 475 476 477 478 479 480 481 482 483 484 485 486 487 488 489 490 491 492 493 494 495 496 497 501 503 504 505 506 507 508 509 510 511 512 513 514 515 516 517 518 524 525 526 527 528 529 530 531 532 533 534 535 536 537 541 542 543 544 545 546 547 548 549 550 555 557 559 560 561 562 563 564 565 566 570 572 573 
1.0088154831243012 -1.6017317705823713 -0.13859212040803698 3.111216170689837 -0.04613542535138373 1.1217420460811365 0.9270157634390137 2 4 1 
0.8251348473096286 -1.6649586706805903 -0.0850547746543678 3.0882575688835443 -0.14827494656645815 1.0555573425822538 0.9984430470652934 10 9 0 
1.0277565336039414 -1.604280994661412 -0.1113449737166996 3.110894686149262 0.03511242530530885 1.1755348194676551 0.8655401964694089 3 0 
1.0701790378259775 -1.6331022990990116 0.07304445922960397 3.1035921980786716 -0.02469469162056156 1.2065183698342472 0.6638894762062041 17 4 2 
1.0237817644152412 -1.6405644290585004 0.03329222885252521 3.1014931419628313 -0.14068046511364282 1.1428929298221242 0.7377381968110103 15 10 0 3 
1.3213178995717914 -1.5291655762788021 0.6276983006192182 3.0865342849774517 0.49923132572250883 1.4153180019328917 0.2315028104936341 23 22 6 
1.2862577775909194 -1.5522227664896722 0.4820922920193623 3.0827287517761945 0.2692393232946231 1.3457902084361502 0.2615186981973713 5 21 16 
1.0945445613742104 -1.4825037666106529 0.8372215985096099 3.0766753911614897 1.3189197856029675 1.576258004685938 1.0449165068554123 31 27 
0.2581638809355007 -1.8726096165642045 0.2018252976962978 3.0323159408313383 -0.32373976068518384 0.9394785589384842 1.170970873120127 12 9 
0.5464137805454321 -1.7667024745526303 0.035370155346062845 3.0567008803107916 -0.24688266673023956 0.9905604144051919 1.08355992464974 1 11 8 
0.836599541558034 -1.6956821988694584 0.0499097665538015 3.0785373290232814 -0.25356413238520464 1.0742427236922212 0.8230477731760883 4 13 11 1 
0.5692212095803473 -1.7839835196561284 0.1340870179371935 3.048869456660394 -0.3562134359278643 1.0076138301716124 0.9270698018212222 14 12 9 10 
0.3066083479087628 -1.8760832816072617 0.2759492440946745 3.024633525818837 -0.4435510582527944 0.9473732463909101 1.0492998809959753 37 34 8 11 
0.8202008704482668 -1.7218305163541932 0.2156639214914361 3.0641745570622785 -0.363477773650629 1.0718459276066956 0.6149938997111536 10 15 42 14 
0.5829566980478159 -1.798859667842566 0.2550864672634963 3.041315782714092 -0.4799818561421626 1.0044797254013438 0.7427450985680408 13 43 37 11 
1.0054810628227426 -1.6614658746531559 0.23993619582927897 3.0801492833689297 -0.23290865503855174 1.1412605797457087 0.5105629634792418 17 19 13 4 
1.1669846574437117 -1.5944601751797298 0.37772771665929455 3.0763159704095617 0.07766351652297707 1.2780257668514914 0.3321904530420352 6 20 17 
1.100457308663798 -1.6269007982221688 0.3050788148413493 3.082283830153814 -0.08664278995063157 1.2107409245190417 0.4193682412735853 18 15 3 16 
0.9542693197042964 -1.6733514198133739 0.24442417113690992 3.0712279805492106 -0.14834743658264832 1.1868360553157435 0.16382778051248076 17 20 46 19 
