-9.443490659804486542e-01,-1.124027143197203205e-01,3.091447418207423636e-01
7.853347525837767185e-01,-6.053833546934718202e-01,1.294616554978965661e-01
1.945554057691659955e-01,-8.588544033883942497e-01,4.738325736653827280e-01
9.022375983070765049e-01,-4.240852701952816939e-01,7.822403597663078745e-02
8.199531148913560274e-01,-5.588046458812359063e-01,1.241541667504928309e-01
-8.284063732170676708e-01,5.461002148213178753e-01,-1.245690017036945180e-01
-9.268293413914688861e-01,-2.656593855958350181e-01,2.653534676251649849e-01
-9.752175226097280492e-01,5.781737141126071927e-02,2.135601441234691311e-01
5.125662671162815043e-01,6.622340000015036754e-01,-5.465546185483104447e-01
-8.814146642477747040e-01,4.658085012011328185e-01,-7.829833879295881871e-02
-9.032279626177718290e-01,4.260466301029523506e-01,-5.160926780402080166e-02
-9.168287931447313133e-01,3.136605715615284340e-01,-2.470668126407726817e-01
-7.065934701944658336e-01,6.216311863179059261e-01,-3.380833271185306743e-01
8.665180324149734936e-01,-4.821309799443790900e-01,1.292138447595910233e-01
4.618881736973591279e-01,7.584507280299835896e-01,-4.597953981384612088e-01
-8.590038047000561061e-01,4.945152443377173190e-01,-1.325410752500354450e-01
9.953262232044588487e-01,-3.086806510178857071e-02,-9.150339861677056486e-02
9.938381929183016661e-01,6.884040533601233636e-02,-8.687142735133532301e-02
9.997172104241404123e-01,5.964513356720881412e-03,-2.302007302752151485e-02
9.863738351305921803e-01,8.891575095458889577e-02,-1.384219874223345526e-01
8.503013522715240358e-01,3.921877427010407313e-01,-3.509649338613187730e-01
7.848071602838737615e-01,5.494046980916488243e-01,-2.867615714875100807e-01
7.579249567906705121e-01,-5.792616797159819697e-01,3.000094436621611460e-01
-1.262545353126879599e-01,8.707525238982960492e-01,-4.752366088988986270e-01
-8.059774099397697400e-01,-5.258094236279136080e-01,2.718912736570660571e-01
-8.360106886509026392e-02,-8.679258284662286771e-01,4.896076159189367005e-01
3.922466962267286417e-01,8.187998783471628350e-01,-4.191769179211656815e-01
-9.943818590612848451e-01,-5.763289011593631522e-02,8.878720823805302809e-02
7.080937815158968585e-01,-6.297454982612309404e-01,3.194116528842231295e-01
7.310389364699781956e-01,-5.935619142295389672e-01,3.365506311701235709e-01
-9.862892665635950573e-01,1.455888695765756025e-01,-7.770047436702463839e-02
-6.925308373182033073e-01,6.490242424081477113e-01,-3.149104192145412706e-01
-7.190854818373610957e-01,6.177367237521551591e-01,-3.183039584087572482e-01
1.418269818080059308e-01,-8.568386496814786035e-01,4.956940948238658939e-01
8.695839204069192308e-01,4.558169665785410940e-01,-1.898807477046314807e-01
-9.881514949523583224e-01,-1.079650683588725402e-01,1.090878867596368346e-01
-2.314554810666472340e-01,-8.420857414177572720e-01,4.871549695785858947e-01
7.154129888786396885e-01,-6.133595643185016932e-01,3.346256119945828500e-01
-2.299592644589682211e-01,8.474679306366066367e-01,-4.784525506588900301e-01
7.087603958055557207e-01,6.599955642863406524e-01,-2.491275907239237086e-01
7.637028062043790810e-02,8.746029800124259790e-01,-4.787872258021717564e-01
-6.748903759170349348e-02,8.699959156570901131e-01,-4.884181984170194446e-01
9.794962764775461128e-01,-1.738536557209605649e-01,1.017936675784904682e-01
7.900973364498489193e-01,5.550819145976064739e-01,-2.600581992968299949e-01
-1.766023365618284435e-01,-8.776734058499783275e-01,4.455345187351952285e-01
8.210391666546426048e-01,5.466613776597257779e-01,-1.644871575358409499e-01
9.048156101036414212e-01,3.896315419808005776e-01,-1.717439175238486271e-01
7.077932350012892948e-02,-8.639940550069662439e-01,4.985023172237854072e-01
-7.194098924452592136e-01,6.722422388216144906e-01,-1.747563417905164396e-01
-8.788740291248638148e-02,8.708790329533488972e-01,-4.835757586682135623e-01
-3.879531703349677896e-01,8.403954307177015082e-01,-3.784545648500708959e-01
7.155310025323716183e-02,-8.640975165197611885e-01,4.982124404192764811e-01
