-4.864069999999999783e-01 2.016928000000000054e+00 -1.090791666666666382e+00
1.787823000000000162e+00 -8.348990000000000578e-01 -1.221019666666666614e+00
-8.443300000000001360e-01 -2.558146666666666902e-01 -1.158870000000000067e+00
4.929483333333333217e-01 2.068020999999999887e+00 -1.053842666666666705e+00
1.561023666666666587e+00 2.086009999999999920e+00 -1.093713666666666695e+00
8.293279999999999541e-01 -4.700453333333333705e-01 -1.079374999999999973e+00
-6.493853333333333699e-01 1.886358999999999897e+00 -1.135166333333333499e+00
-2.830026666666666801e-01 -8.045790000000000441e-01 -1.144072333333333580e+00
3.515713333333332913e-01 1.980914333333333444e+00 -1.053915666666666695e+00
1.759951333333333423e+00 7.855273333333333552e-01 -1.090440999999999994e+00
2.057188666666666776e+00 -2.007896666666666718e-01 -1.047903000000000029e+00
-9.555093333333334327e-01 -9.798566666666665981e-01 -1.458437666666666743e+00
3.267199999999999549e-01 -9.375160000000000160e-01 -1.198909999999999920e+00
-6.910806666666666764e-01 1.017670000000000075e+00 -1.142467333333333501e+00
-6.364106666666667911e-01 1.096660333333333348e+00 -1.131882999999999972e+00
-5.313013333333332922e-01 1.096592000000000011e+00 -1.105489666666666704e+00
4.890200000000000102e-02 -6.692976666666666796e-01 -1.082137666666666664e+00
4.627983333333333671e-01 -1.240506666666666563e-01 -1.024475333333333404e+00
-8.278423333333333467e-01 6.146463333333332946e-01 -1.166361666666666741e+00
1.452155333333333020e+00 8.359803333333332143e-01 -1.097368666666666881e+00
1.527697666666666620e+00 8.926133333333332587e-01 -1.100929666666666584e+00
-5.936256666666666071e-01 2.036488333333333234e+00 -1.113790666666666596e+00
1.132479666666666551e+00 -6.903316666666666768e-01 -1.150427666666666626e+00
1.034468333333333323e+00 -7.036006666666666520e-01 -1.147071666666666712e+00
1.995619000000000254e+00 1.832181333333333439e+00 -1.093658999999999937e+00
-6.334636666666666471e-01 1.257784000000000013e+00 -1.136353666666666484e+00
7.247210000000000596e-01 1.750600333333333536e+00 -1.086677333333333495e+00
1.935977666666666819e+00 4.362386666666666635e-01 -1.061397000000000146e+00
1.534951999999999872e+00 4.226416666666666377e-01 -1.075312666666666805e+00
1.038506666666666689e+00 1.000677333333333197e+00 -1.095189333333333570e+00
2.031636666666666591e-01 -5.779913333333333014e-01 -1.062669999999999781e+00
-2.930066666666666930e-02 -7.054160000000000430e-01 -1.093237333333333394e+00
1.930332333333333539e+00 1.024698333333333267e+00 -1.094116333333333246e+00
2.069968333333333632e+00 1.082989333333333137e+00 -1.085832333333333288e+00
1.707446666666666557e-01 8.771870000000000500e-01 -1.045751333333333477e+00
1.614087333333333207e+00 8.587539999999999063e-01 -1.098232666666666413e+00
-7.520680000000000698e-01 1.998702666666666516e+00 -1.167554666666666741e+00
-8.053713333333333280e-01 1.953943333333333365e+00 -1.195714333333333323e+00
8.599260000000000792e-01 -6.405113333333333214e-01 -1.117685333333333420e+00
9.298463333333332193e-01 -4.556593333333333606e-01 -1.083968999999999960e+00
-1.902513333333333279e-01 -6.831563333333333654e-01 -1.094595333333333365e+00
-1.258696666666666575e-01 -5.698803333333334331e-01 -1.064290333333333338e+00
1.220621333333333114e+00 8.077926666666667144e-01 -1.091995999999999967e+00
1.188779999999999726e+00 9.027836666666667620e-01 -1.096252999999999922e+00
1.074977666666666609e+00 5.604026666666667156e-01 -1.072545000000000082e+00
2.110249999999999904e-01 -3.996106666666666141e-01 -1.034711333333333094e+00
-9.968893333333334050e-01 -2.519663333333333477e-01 -1.234792333333333270e+00
-2.757379999999999831e-01 1.702466666666666795e+00 -1.075182000000000082e+00
-7.250506666666667321e-01 -7.079443333333332866e-01 -1.205205333333333462e+00
1.384363333333333279e-01 -7.945373333333334287e-01 -1.122620666666666711e+00
1.316683333333333039e-01 -7.095590000000000508e-01 -1.093882999999999939e+00
2.848036666666666772e-01 -6.821203333333333285e-01 -1.091900666666666631e+00
3.495636666666666614e-01 -6.005136666666666123e-01 -1.074608666666666545e+00
4.717026666666666590e-01 -6.977650000000000796e-01 -1.106027333333333251e+00
1.213827333333333369e+00 6.393720000000000514e-01 -1.082099000000000144e+00
-7.541740000000000110e-01 -5.183613333333333406e-01 -1.158441333333333212e+00
-3.390789999999999638e-01 -6.165916666666667600e-01 -1.087938666666666832e+00
-8.702436666666666376e-01 -4.208273333333332755e-01 -1.188590999999999953e+00
1.334847333333333497e+00 1.542986999999999886e+00 -1.118081333333333482e+00
1.255066666666666775e+00 9.801676666666666593e-01 -1.102313333333333256e+00
