2.2994059	1.8624746	-1.9689631	2.5193864
0.7131562	1.1257624	-2.0050007	2.5475486
0.3402250	0.8717265	-1.8284096	2.5300983
1.8541153	0.7449924	-2.0484501	2.5264482
0.9868823	0.7930863	-1.9891139	2.5238980
0.3512994	3.1232822	-1.4042118	2.5397381
2.1855718	1.3886325	-2.0656224	2.5357039
1.4030275	1.4255173	-2.1186771	2.5386241
2.0956688	1.4364061	-2.0708247	2.5339967
0.7769706	2.9344031	-1.6110578	2.5225756
0.8518778	1.4453992	-2.0623471	2.5544280
1.6459622	2.0829289	-2.0665431	2.5528928
0.8443087	2.2344954	-1.9747991	2.5630907
0.6830135	1.8385507	-2.0029386	2.5570565
1.1965784	3.1908950	-1.5805068	2.5270258
1.5974742	0.7653528	-2.0617100	2.5440786
0.4798914	1.9103108	-1.8589594	2.5847918
1.3271381	2.1281437	-1.9403211	2.6190024
0.1077200	2.7415692	-1.4581695	2.5120586
0.1089761	2.3469917	-1.6229892	2.5240759
0.2708943	1.6265866	-1.8346100	2.5582268
2.0424925	2.6064552	-1.7985652	2.5219694
1.1356599	2.9730155	-1.6986302	2.5267212
2.6790696	1.4463254	-1.6859856	2.5760735
0.2033309	1.0526664	-1.2400742	2.5345186
2.4333526	1.1910925	-2.0176125	2.5289099
1.1630256	2.2101476	-1.8918487	2.7055620
2.4736746	0.2638496	-0.4552590	2.5276207
0.0324648	0.5242440	-0.4319642	2.5078633
1.5661870	2.6113163	-1.1148372	2.5478820
0.3257649	0.7492711	-1.7838327	2.5118835
1.6039211	1.6234185	-1.8407800	2.6174088
0.4094549	0.6845324	-1.7928745	2.5069918
0.4898777	1.0183720	-1.9163320	2.5382161
0.9701247	1.6565140	-1.9407215	2.6499985
1.7656946	1.0197138	-1.5497455	2.5467825
2.4060485	-0.1832559	-0.4875759	2.5028888
2.4006578	0.5295423	-0.9147939	2.5504959
2.3144044	1.7270852	-0.8309697	2.5701911
2.5442413	0.6216347	-1.0992509	2.5335276
1.4206893	1.8896167	-1.8903899	2.5636403
0.8611075	0.6107418	-1.8917758	2.5193992
1.4135526	1.0188691	-2.0005080	2.5303030
2.9866983	0.4781579	-0.4889229	2.5076813
0.0563087	1.5650560	-1.7479832	2.5342628
0.3847838	2.6080425	-0.5511662	2.5177947
2.6052733	0.8942304	-0.9327869	2.5258155
2.4000369	-0.2103245	-0.4595069	2.5039565
2.6272869	2.6790906	-0.4727180	2.5069695
0.9527142	0.6592098	-1.9408654	2.5165382
0.2145544	1.7456646	-0.6962792	2.5310131
0.6609482	2.9330513	-1.5873900	2.5217991
0.2274990	2.6157016	-1.5530131	2.5181370
1.6068332	1.6164772	-1.8343638	2.6209968
0.4496472	2.0673672	-1.8216706	2.5776008
1.6963696	2.7077130	-1.8373642	2.5525201
0.8266425	0.9052685	-1.4574741	2.5815533
1.3813626	0.4469824	-1.9470776	2.5112737
2.2535126	0.7775247	-2.0145949	2.5096941
2.2548012	1.6752792	-1.9926812	2.5165941
2.1847907	2.1764527	-1.9198887	2.5291029
2.6700253	1.8160485	-1.8988731	2.5193160
1.8460595	2.1326244	-1.8996603	2.5496170
0.4105821	0.4028305	-0.7515466	2.5149162
1.7718470	0.6463498	-1.9730038	2.5284316
1.2547605	0.1397629	-1.7256657	2.5600207
0.9392081	1.1905252	-1.5235439	2.5968059
1.8575079	0.8947370	-2.0057395	2.5199588
1.8425499	1.0935678	-2.0201853	2.5305521
2.4328499	0.5894308	-1.1086015	2.5356025
2.6143183	0.4872688	-0.6802187	2.5513711
1.8725444	1.7303874	-1.7664333	2.5356122
1.0538771	0.2755259	-0.8026470	2.5540713
-0.0197269	0.6661035	-0.6833305	2.5130850
0.9931228	0.3757889	-1.0054050	2.5623414
-0.0842675	0.5559752	-0.3867196	2.5019351
0.1158959	0.4944527	-0.5243144	2.5060275
-0.0785926	0.5537902	-0.3840584	2.5021025
0.2193223	0.7268142	-1.2022069	2.5713635
2.9669660	2.4584639	-0.7048981	2.5086841
1.1852870	2.3716498	-1.3833883	2.5581291
2.9790863	2.3349874	-0.9664193	2.5053245
2.5754219	1.1077289	-1.9972515	2.5592908
3.1334474	2.1528132	-1.1889656	2.5377392
2.7664703	2.3622811	-1.0906664	2.5215217
0.9247552	0.9256477	-1.8945763	2.5579110
0.6195375	0.7946293	-1.8326937	2.5037710
0.6766433	0.9373228	-1.8570818	2.5127579
0.7133571	0.7657316	-1.8446340	2.5082158
0.4462178	1.2455565	-1.7689731	2.5253583
0.2228557	1.2633105	-1.7121859	2.5447191
0.1934874	2.3869948	-0.8570226	2.5109875
0.4386548	2.1107101	-1.3445771	2.5322907
0.9555897	2.3576429	-1.3439271	2.5518007
0.6517773	2.1638962	-1.3961017	2.5422597
2.2585697	-0.2629562	-0.8848783	2.5230345
0.4196134	1.2344450	-1.7675652	2.5244442
1.7865890	3.4721543	-1.1151645	2.6614326
1.7861788	1.8737639	-1.7175409	2.6313825
2.3933079	3.1453950	-0.5326560	2.5092101
0.8339901	1.4472259	-1.8574628	2.5615554
0.6824798	2.5333106	-0.9891484	2.5281117
2.0277203	2.4879841	-1.2049178	2.5289883
1.5761227	1.9170093	-1.7618279	2.5633032
0.7637831	1.5594683	-1.5372443	2.5481735
0.6846256	2.2400579	-1.3119305	2.5411096
0.5950590	2.0017891	-1.3091284	2.5475389
0.4472166	1.9431417	-1.1176060	2.5306053
2.0117677	1.9283454	-2.0455833	2.5323475
0.3927246	2.6520546	-1.5912114	2.5183970
1.5072789	1.3126473	-2.1143261	2.5353206
0.6698641	0.3996184	-1.8108658	2.5131305
0.0645373	1.0132147	-1.1524935	2.5397507
1.8911168	3.1543365	-1.2067211	2.6215753
1.3268035	2.8443930	-1.5424089	2.5431203
1.2203895	2.2243875	-1.7349990	2.5789230
2.3053733	2.2176843	-1.8515222	2.5166946
1.4211219	0.4975091	-1.9613550	2.5127520
1.8528018	1.0460030	-2.0322952	2.5424890
0.6722404	1.2837247	-1.9051287	2.6256244
1.6277748	1.4613999	-1.9861714	2.5572262
0.5591937	2.9944211	-0.5514841	2.5043201
1.9228399	2.4928042	-1.8068091	2.5140822
1.8923502	2.2613269	-1.8383829	2.5262421
2.6618090	1.0977278	-1.5393013	2.5660411
3.2927812	0.8143517	-0.9768161	2.5463003
0.7239205	0.9437599	-1.4503193	2.5813442
1.5412853	1.9288154	-1.7542996	2.5639208
0.7942046	0.5988518	-1.8816417	2.5170020
0.8317655	1.9856148	-1.5314699	2.5927364
2.5390529	0.5356565	-0.8764732	2.5220263
2.4268673	1.1086194	-1.2123139	2.5369338
2.3484720	0.5185040	-1.0458295	2.5447666
2.1743237	2.9880793	-0.9698259	2.5251632
2.5859264	2.7473243	-0.5108430	2.5075379
2.5397339	2.7645886	-0.6108360	2.5125256
2.7914090	1.3067041	-0.6975118	2.5289017
1.2503768	0.3839835	-1.2137491	2.5778344
1.3427641	1.3947144	-2.0023817	2.6088341
1.1295585	0.4513643	-1.9085718	2.5078269
2.9279816	0.5181327	-0.6632751	2.5069010
2.1660882	1.9630700	-1.7077710	2.5640371
1.8753439	0.4114114	-1.5525630	2.6008471
0.6874231	0.6440024	-1.8569676	2.5136140
2.3598984	0.4362440	-0.9768200	2.5360212
0.5960299	2.9870866	-0.6651396	2.5034722
1.7245422	2.1939397	-1.6655097	2.5852134
2.1944099	0.3692584	-1.2414945	2.5424440
